 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC__(ICRF),    T-mag,  N-mag,             delta,     deldot,     S-O-T,/r,     S-T-O,  Tru_Anom,  Sky_motion, Sky_mot_PA, RelVel-ANG, Lun_Sky_Brt  sky_SNR
************************************************************************************************************************************************************************************************
$$SOE
 1929-Aug-19 00:00, , , 08 41 20.62, +00 33 35.8,   24.637, 28.321,  29.6517460166552,  3.0406100,    0.0000,/*,    0.0002,  173.5080,   0.0030029,  279.39542,  70.506996,        n.a.     n.a.
 1929-Sep-18 00:00, , , 08 41 12.54, +00 34 21.6,   24.647, 28.328,  29.7042815682913,  3.0236516,    0.0000,/*,    0.0002,  173.5482,   0.0029907,  279.41135,  70.447865,        n.a.     n.a.
 1929-Oct-18 00:00, , , 08 41 04.50, +00 35 07.2,   24.657, 28.336,  29.7565231995993,  3.0066806,    0.0000,/*,    0.0002,  173.5882,   0.0029786,  279.42584,  70.387493,        n.a.     n.a.
 1929-Nov-17 00:00, , , 08 40 56.50, +00 35 52.7,   24.666, 28.343,  29.8084706548492,  2.9897079,    0.0000,/*,    0.0002,  173.6277,   0.0029668,  279.43866,  70.324883,        n.a.     n.a.
 1929-Dec-17 00:00, , , 08 40 48.52, +00 36 37.9,   24.676, 28.351,  29.8601246784735,  2.9728124,    0.0000,/*,    0.0002,  173.6667,   0.0029553,  279.45167,  70.260790,        n.a.     n.a.
 1930-Jan-16 00:00, , , 08 40 40.57, +00 37 23.0,   24.686, 28.358,  29.9114866414894,  2.9559871,    0.0000,/*,    0.0002,  173.7055,   0.0029440,  279.46506,  70.196220,        n.a.     n.a.
 1930-Feb-15 00:00, , , 08 40 32.66, +00 38 07.9,   24.696, 28.366,  29.9625573430062,  2.9391957,    0.0000,/*,    0.0002,  173.7441,   0.0029327,  279.47798,  70.130726,        n.a.     n.a.
 1930-Mar-17 00:00, , , 08 40 24.77, +00 38 52.6,   24.705, 28.373,  30.0133375600695,  2.9224489,    0.0000,/*,    0.0002,  173.7827,   0.0029216,  279.49089,  70.064689,        n.a.     n.a.
 1930-Apr-16 00:00, , , 08 40 16.91, +00 39 37.1,   24.715, 28.380,  30.0638277176010,  2.9057036,    0.0000,/*,    0.0002,  173.8213,   0.0029105,  279.50281,  69.997906,        n.a.     n.a.
 1930-May-16 00:00, , , 08 40 09.09, +00 40 21.5,   24.724, 28.388,  30.1140275604236,  2.8889510,    0.0000,/*,    0.0002,  173.8595,   0.0028998,  279.51297,  69.928901,        n.a.     n.a.
 1930-Jun-15 00:00, , , 08 40 01.29, +00 41 05.7,   24.733, 28.395,  30.1639376363817,  2.8722598,    0.0000,/*,    0.0002,  173.8971,   0.0028893,  279.52285,  69.858058,        n.a.     n.a.
 1930-Jul-15 00:00, , , 08 39 53.52, +00 41 49.7,   24.743, 28.402,  30.2135592127997,  2.8556452,    0.0000,/*,    0.0002,  173.9344,   0.0028790,  279.53286,  69.786125,        n.a.     n.a.
 1930-Aug-14 00:00, , , 08 39 45.77, +00 42 33.6,   24.752, 28.409,  30.2628935692016,  2.8391161,    0.0000,/*,    0.0002,  173.9712,   0.0028689,  279.54321,  69.713096,        n.a.     n.a.
 1930-Sep-13 00:00, , , 08 39 38.06, +00 43 17.3,   24.761, 28.416,  30.3119424341715,  2.8226811,    0.0000,/*,    0.0002,  174.0080,   0.0028588,  279.55472,  69.640292,        n.a.     n.a.
 1930-Oct-13 00:00, , , 08 39 30.37, +00 44 00.8,   24.770, 28.423,  30.3607068704180,  2.8062655,    0.0000,/*,    0.0002,  174.0453,   0.0028486,  279.56606,  69.567908,        n.a.     n.a.
 1930-Nov-12 00:00, , , 08 39 22.70, +00 44 44.2,   24.779, 28.430,  30.4091866089508,  2.7898237,    0.0000,/*,    0.0002,  174.0826,   0.0028385,  279.57594,  69.494368,        n.a.     n.a.
 1930-Dec-12 00:00, , , 08 39 15.07, +00 45 27.4,   24.788, 28.437,  30.4573813247960,  2.7733622,    0.0000,/*,    0.0002,  174.1198,   0.0028286,  279.58444,  69.419278,        n.a.     n.a.
 1931-Jan-11 00:00, , , 08 39 07.46, +00 46 10.4,   24.797, 28.444,  30.5052906262784,  2.7568751,    0.0000,/*,    0.0002,  174.1567,   0.0028189,  279.59104,  69.341866,        n.a.     n.a.
 1931-Feb-10 00:00, , , 08 38 59.87, +00 46 53.3,   24.806, 28.451,  30.5529143996813,  2.7404253,    0.0000,/*,    0.0002,  174.1927,   0.0028096,  279.59656,  69.261218,        n.a.     n.a.
 1931-Mar-12 00:00, , , 08 38 52.31, +00 47 36.1,   24.814, 28.457,  30.6002540711658,  2.7240841,    0.0000,/*,    0.0002,  174.2280,   0.0028006,  279.60286,  69.178836,        n.a.     n.a.
 1931-Apr-11 00:00, , , 08 38 44.78, +00 48 18.6,   24.823, 28.464,  30.6473115132405,  2.7078365,    0.0000,/*,    0.0002,  174.2631,   0.0027918,  279.60990,  69.095804,        n.a.     n.a.
 1931-May-11 00:00, , , 08 38 37.26, +00 49 01.1,   24.832, 28.471,  30.6940881535909,  2.6916764,    0.0000,/*,    0.0002,  174.2980,   0.0027831,  279.61766,  69.012054,        n.a.     n.a.
 1931-Jun-10 00:00, , , 08 38 29.77, +00 49 43.3,   24.840, 28.477,  30.7405854198450,  2.6755781,    0.0000,/*,    0.0002,  174.3329,   0.0027743,  279.62597,  68.928343,        n.a.     n.a.
 1931-Jul-10 00:00, , , 08 38 22.31, +00 50 25.5,   24.849, 28.484,  30.7868038203947,  2.6594734,    0.0000,/*,    0.0002,  174.3681,   0.0027656,  279.63324,  68.843993,        n.a.     n.a.
 1931-Aug-09 00:00, , , 08 38 14.86, +00 51 07.5,   24.857, 28.490,  30.8327431537642,  2.6433775,    0.0000,/*,    0.0002,  174.4029,   0.0027570,  279.63934,  68.757540,        n.a.     n.a.
 1931-Sep-08 00:00, , , 08 38 07.44, +00 51 49.3,   24.866, 28.497,  30.8784039605519,  2.6273260,    0.0000,/*,    0.0002,  174.4373,   0.0027487,  279.64508,  68.669351,        n.a.     n.a.
 1931-Oct-08 00:00, , , 08 38 00.04, +00 52 31.0,   24.874, 28.503,  30.9237870662547,  2.6113190,    0.0000,/*,    0.0002,  174.4715,   0.0027406,  279.65039,  68.579570,        n.a.     n.a.
 1931-Nov-07 00:00, , , 08 37 52.66, +00 53 12.6,   24.882, 28.509,  30.9688935047761,  2.5953992,    0.0000,/*,    0.0002,  174.5052,   0.0027327,  279.65632,  68.488357,        n.a.     n.a.
 1931-Dec-07 00:00, , , 08 37 45.30, +00 53 54.0,   24.890, 28.516,  31.0137248398028,  2.5795559,    0.0000,/*,    0.0002,  174.5388,   0.0027247,  279.66318,  68.396950,        n.a.     n.a.
 1932-Jan-06 00:00, , , 08 37 37.97, +00 54 35.3,   24.898, 28.522,  31.0582818280557,  2.5637185,    0.0000,/*,    0.0002,  174.5727,   0.0027168,  279.66943,  68.304960,        n.a.     n.a.
 1932-Feb-05 00:00, , , 08 37 30.65, +00 55 16.5,   24.906, 28.528,  31.1025644572737,  2.5478909,    0.0000,/*,    0.0002,  174.6064,   0.0027090,  279.67494,  68.211290,        n.a.     n.a.
 1932-Mar-06 00:00, , , 08 37 23.35, +00 55 57.5,   24.914, 28.534,  31.1465729247794,  2.5320712,    0.0000,/*,    0.0002,  174.6399,   0.0027014,  279.67955,  68.115771,        n.a.     n.a.
 1932-Apr-05 00:00, , , 08 37 16.08, +00 56 38.4,   24.922, 28.540,  31.1903072925693,  2.5162545,    0.0000,/*,    0.0002,  174.6730,   0.0026941,  279.68263,  68.017479,        n.a.     n.a.
 1932-May-05 00:00, , , 08 37 08.82, +00 57 19.2,   24.930, 28.546,  31.2337682810618,  2.5005293,    0.0000,/*,    0.0002,  174.7052,   0.0026871,  279.68594,  67.916453,        n.a.     n.a.
 1932-Jun-04 00:00, , , 08 37 01.58, +00 57 59.8,   24.938, 28.552,  31.2769579065749,  2.4849312,    0.0000,/*,    0.0002,  174.7371,   0.0026803,  279.69067,  67.814413,        n.a.     n.a.
 1932-Jul-04 00:00, , , 08 36 54.36, +00 58 40.3,   24.946, 28.558,  31.3198781123099,  2.4694242,    0.0000,/*,    0.0002,  174.7688,   0.0026736,  279.69625,  67.711951,        n.a.     n.a.
 1932-Aug-03 00:00, , , 08 36 47.15, +00 59 20.7,   24.953, 28.564,  31.3625305060812,  2.4540134,    0.0000,/*,    0.0002,  174.8005,   0.0026668,  279.70316,  67.609520,        n.a.     n.a.
 1932-Sep-02 00:00, , , 08 36 39.97, +01 00 01.0,   24.961, 28.570,  31.4049163218622,  2.4386407,    0.0000,/*,    0.0002,  174.8325,   0.0026599,  279.71049,  67.507481,        n.a.     n.a.
 1932-Oct-02 00:00, , , 08 36 32.80, +01 00 41.2,   24.969, 28.576,  31.4470355045484,  2.4232315,    0.0000,/*,    0.0002,  174.8647,   0.0026530,  279.71622,  67.404204,        n.a.     n.a.
 1932-Nov-01 00:00, , , 08 36 25.65, +01 01 21.3,   24.976, 28.582,  31.4888876614864,  2.4078224,    0.0000,/*,    0.0002,  174.8967,   0.0026463,  279.72090,  67.298630,        n.a.     n.a.
 1932-Dec-01 00:00, , , 08 36 18.52, +01 02 01.2,   24.983, 28.587,  31.5304729906206,  2.3924344,    0.0000,/*,    0.0002,  174.9284,   0.0026399,  279.72484,  67.190740,        n.a.     n.a.
 1932-Dec-31 00:00, , , 08 36 11.40, +01 02 41.0,   24.991, 28.593,  31.5717919261911,  2.3770822,    0.0000,/*,    0.0002,  174.9596,   0.0026337,  279.72803,  67.080021,        n.a.     n.a.
 1933-Jan-30 00:00, , , 08 36 04.30, +01 03 20.7,   24.998, 28.599,  31.6128457916889,  2.3618402,    0.0000,/*,    0.0002,  174.9902,   0.0026277,  279.73241,  66.967598,        n.a.     n.a.
 1933-Mar-01 00:00, , , 08 35 57.22, +01 04 00.3,   25.006, 28.604,  31.6536364584478,  2.3466927,    0.0000,/*,    0.0002,  175.0208,   0.0026217,  279.73806,  66.854822,        n.a.     n.a.
 1933-Mar-31 00:00, , , 08 35 50.15, +01 04 39.8,   25.013, 28.610,  31.6941650206232,  2.3315847,    0.0000,/*,    0.0002,  175.0513,   0.0026158,  279.74364,  66.741053,        n.a.     n.a.
 1933-Apr-30 00:00, , , 08 35 43.10, +01 05 19.2,   25.020, 28.615,  31.7344323102901,  2.3165287,    0.0000,/*,    0.0002,  175.0818,   0.0026100,  279.74957,  66.626327,        n.a.     n.a.
 1933-May-30 00:00, , , 08 35 36.06, +01 05 58.5,   25.027, 28.621,  31.7744389761244,  2.3014945,    0.0000,/*,    0.0002,  175.1122,   0.0026042,  279.75507,  66.510379,        n.a.     n.a.
 1933-Jun-29 00:00, , , 08 35 29.04, +01 06 37.7,   25.034, 28.626,  31.8141851810061,  2.2864760,    0.0000,/*,    0.0002,  175.1423,   0.0025986,  279.75944,  66.391699,        n.a.     n.a.
 1933-Jul-29 00:00, , , 08 35 22.03, +01 07 16.8,   25.041, 28.632,  31.8536719474284,  2.2715518,    0.0000,/*,    0.0002,  175.1719,   0.0025932,  279.76455,  66.271107,        n.a.     n.a.
 1933-Aug-28 00:00, , , 08 35 15.03, +01 07 55.8,   25.048, 28.637,  31.8929010499187,  2.2567280,    0.0000,/*,    0.0002,  175.2014,   0.0025879,  279.77086,  66.149921,        n.a.     n.a.
 1933-Sep-27 00:00, , , 08 35 08.05, +01 08 34.7,   25.055, 28.642,  31.9318739168834,  2.2419790,    0.0000,/*,    0.0002,  175.2308,   0.0025827,  279.77789,  66.027986,        n.a.     n.a.
 1933-Oct-27 00:00, , , 08 35 01.09, +01 09 13.6,   25.062, 28.648,  31.9705919730666,  2.2273043,    0.0000,/*,    0.0002,  175.2602,   0.0025773,  279.78616,  65.906265,        n.a.     n.a.
 1933-Nov-26 00:00, , , 08 34 54.13, +01 09 52.3,   25.069, 28.653,  32.0090559374324,  2.2126332,    0.0000,/*,    0.0002,  175.2901,   0.0025719,  279.79424,  65.784457,        n.a.     n.a.
 1933-Dec-26 00:00, , , 08 34 47.20, +01 10 30.9,   25.075, 28.658,  32.0472653180832,  2.1979262,    0.0000,/*,    0.0002,  175.3199,   0.0025666,  279.80069,  65.660247,        n.a.     n.a.
 1934-Jan-25 00:00, , , 08 34 40.27, +01 11 09.5,   25.082, 28.663,  32.0852199303648,  2.1832275,    0.0000,/*,    0.0002,  175.3495,   0.0025614,  279.80630,  65.533306,        n.a.     n.a.
 1934-Feb-24 00:00, , , 08 34 33.36, +01 11 47.9,   25.089, 28.668,  32.1229201275029,  2.1685593,    0.0000,/*,    0.0002,  175.3787,   0.0025565,  279.81127,  65.403553,        n.a.     n.a.
 1934-Mar-26 00:00, , , 08 34 26.46, +01 12 26.3,   25.095, 28.673,  32.1603667277344,  2.1539741,    0.0000,/*,    0.0002,  175.4072,   0.0025519,  279.81644,  65.270692,        n.a.     n.a.
 1934-Apr-25 00:00, , , 08 34 19.58, +01 13 04.6,   25.102, 28.678,  32.1975618571071,  2.1395300,    0.0000,/*,    0.0002,  175.4353,   0.0025474,  279.82364,  65.137001,        n.a.     n.a.
 1934-May-25 00:00, , , 08 34 12.70, +01 13 42.8,   25.108, 28.683,  32.2345077189913,  2.1251859,    0.0000,/*,    0.0002,  175.4636,   0.0025429,  279.83241,  65.003713,        n.a.     n.a.
 1934-Jun-24 00:00, , , 08 34 05.84, +01 14 20.9,   25.115, 28.688,  32.2712055531926,  2.1109039,    0.0000,/*,    0.0002,  175.4918,   0.0025383,  279.84188,  64.870037,        n.a.     n.a.
 1934-Jul-24 00:00, , , 08 33 58.99, +01 14 59.0,   25.121, 28.693,  32.3076563687221,  2.0966628,    0.0000,/*,    0.0002,  175.5203,   0.0025336,  279.85188,  64.736294,        n.a.     n.a.
 1934-Aug-23 00:00, , , 08 33 52.15, +01 15 37.0,   25.127, 28.698,  32.3438604199627,  2.0824086,    0.0000,/*,    0.0002,  175.5490,   0.0025289,  279.86097,  64.601434,        n.a.     n.a.
 1934-Sep-22 00:00, , , 08 33 45.33, +01 16 14.9,   25.134, 28.703,  32.3798174310194,  2.0681633,    0.0000,/*,    0.0002,  175.5774,   0.0025244,  279.86910,  64.463659,        n.a.     n.a.
 1934-Oct-22 00:00, , , 08 33 38.51, +01 16 52.7,   25.140, 28.708,  32.4155281368834,  2.0539807,    0.0000,/*,    0.0002,  175.6055,   0.0025201,  279.87761,  64.323925,        n.a.     n.a.
 1934-Nov-21 00:00, , , 08 33 31.71, +01 17 30.4,   25.146, 28.712,  32.4509936819430,  2.0398574,    0.0000,/*,    0.0002,  175.6335,   0.0025158,  279.88654,  64.182874,        n.a.     n.a.
 1934-Dec-21 00:00, , , 08 33 24.92, +01 18 08.1,   25.152, 28.717,  32.4862151227260,  2.0258127,    0.0000,/*,    0.0002,  175.6613,   0.0025116,  279.89638,  64.040443,        n.a.     n.a.
 1935-Jan-20 00:00, , , 08 33 18.14, +01 18 45.7,   25.158, 28.722,  32.5211938794088,  2.0118362,    0.0000,/*,    0.0002,  175.6892,   0.0025074,  279.90740,  63.897841,        n.a.     n.a.
 1935-Feb-19 00:00, , , 08 33 11.37, +01 19 23.3,   25.164, 28.726,  32.5559306230270,  1.9978637,    0.0000,/*,    0.0002,  175.7172,   0.0025031,  279.91806,  63.754406,        n.a.     n.a.
 1935-Mar-21 00:00, , , 08 33 04.61, +01 20 00.8,   25.170, 28.731,  32.5904252939468,  1.9839035,    0.0000,/*,    0.0002,  175.7452,   0.0024989,  279.92814,  63.608547,        n.a.     n.a.
 1935-Apr-20 00:00, , , 08 32 57.87, +01 20 38.2,   25.176, 28.735,  32.6246783630270,  1.9699776,    0.0000,/*,    0.0002,  175.7729,   0.0024949,  279.93804,  63.460467,        n.a.     n.a.
 1935-May-20 00:00, , , 08 32 51.13, +01 21 15.5,   25.182, 28.740,  32.6586904872328,  1.9560915,    0.0000,/*,    0.0002,  175.8004,   0.0024910,  279.94755,  63.309865,        n.a.     n.a.
 1935-Jun-19 00:00, , , 08 32 44.40, +01 21 52.8,   25.188, 28.744,  32.6924628621086,  1.9423175,    0.0000,/*,    0.0002,  175.8273,   0.0024874,  279.95824,  63.157201,        n.a.     n.a.
 1935-Jul-19 00:00, , , 08 32 37.69, +01 22 30.1,   25.194, 28.749,  32.7259977360633,  1.9286727,    0.0000,/*,    0.0002,  175.8542,   0.0024837,  279.97113,  63.004756,        n.a.     n.a.
 1935-Aug-18 00:00, , , 08 32 30.98, +01 23 07.2,   25.199, 28.753,  32.7592968869304,  1.9150950,    0.0000,/*,    0.0002,  175.8813,   0.0024798,  279.98513,  62.852905,        n.a.     n.a.
 1935-Sep-17 00:00, , , 08 32 24.29, +01 23 44.4,   25.205, 28.758,  32.7923612539925,  1.9015697,    0.0000,/*,    0.0002,  175.9085,   0.0024759,  280.00007,  62.701170,        n.a.     n.a.
 1935-Oct-17 00:00, , , 08 32 17.60, +01 24 21.4,   25.211, 28.762,  32.8251913855444,  1.8880477,    0.0000,/*,    0.0002,  175.9361,   0.0024718,  280.01506,  62.549332,        n.a.     n.a.
 1935-Nov-16 00:00, , , 08 32 10.93, +01 24 58.4,   25.216, 28.766,  32.8577868007819,  1.8744724,    0.0000,/*,    0.0002,  175.9639,   0.0024678,  280.02832,  62.395250,        n.a.     n.a.
 1935-Dec-16 00:00, , , 08 32 04.27, +01 25 35.4,   25.222, 28.771,  32.8901469565756,  1.8609037,    0.0000,/*,    0.0002,  175.9915,   0.0024639,  280.04076,  62.237729,        n.a.     n.a.
 1936-Jan-15 00:00, , , 08 31 57.61, +01 26 12.3,   25.227, 28.775,  32.9222724147463,  1.8473869,    0.0000,/*,    0.0002,  176.0187,   0.0024602,  280.05339,  62.077650,        n.a.     n.a.
 1936-Feb-14 00:00, , , 08 31 50.97, +01 26 49.1,   25.233, 28.779,  32.9541641719495,  1.8339314,    0.0000,/*,    0.0002,  176.0457,   0.0024567,  280.06630,  61.915309,        n.a.     n.a.
 1936-Mar-15 00:00, , , 08 31 44.34, +01 27 25.9,   25.238, 28.783,  32.9858237790526,  1.8205922,    0.0000,/*,    0.0002,  176.0724,   0.0024532,  280.08105,  61.752093,        n.a.     n.a.
 1936-Apr-14 00:00, , , 08 31 37.71, +01 28 02.6,   25.244, 28.787,  33.0172530981416,  1.8073396,    0.0000,/*,    0.0002,  176.0991,   0.0024496,  280.09749,  61.589451,        n.a.     n.a.
 1936-May-14 00:00, , , 08 31 31.10, +01 28 39.3,   25.249, 28.792,  33.0484529766609,  1.7941025,    0.0000,/*,    0.0002,  176.1261,   0.0024459,  280.11387,  61.426212,        n.a.     n.a.
 1936-Jun-13 00:00, , , 08 31 24.50, +01 29 15.9,   25.254, 28.796,  33.0794237740921,  1.7808955,    0.0000,/*,    0.0002,  176.1532,   0.0024423,  280.13046,  61.261789,        n.a.     n.a.
 1936-Jul-13 00:00, , , 08 31 17.90, +01 29 52.5,   25.259, 28.800,  33.1101659114137,  1.7677061,    0.0000,/*,    0.0002,  176.1803,   0.0024386,  280.14688,  61.095934,        n.a.     n.a.
 1936-Aug-12 00:00, , , 08 31 11.32, +01 30 29.1,   25.265, 28.804,  33.1406795697943,  1.7545317,    0.0000,/*,    0.0002,  176.2073,   0.0024350,  280.16260,  60.927372,        n.a.     n.a.
 1936-Sep-11 00:00, , , 08 31 04.74, +01 31 05.6,   25.270, 28.808,  33.1709657215189,  1.7414491,    0.0000,/*,    0.0002,  176.2340,   0.0024315,  280.17955,  60.757413,        n.a.     n.a.
 1936-Oct-11 00:00, , , 08 30 58.18, +01 31 42.0,   25.275, 28.812,  33.2010259909315,  1.7284506,    0.0000,/*,    0.0002,  176.2607,   0.0024280,  280.19809,  60.587726,        n.a.     n.a.
 1936-Nov-10 00:00, , , 08 30 51.62, +01 32 18.4,   25.280, 28.815,  33.2308613212302,  1.7154837,    0.0000,/*,    0.0002,  176.2877,   0.0024243,  280.21707,  60.417607,        n.a.     n.a.
 1936-Dec-10 00:00, , , 08 30 45.08, +01 32 54.8,   25.285, 28.819,  33.2604723262747,  1.7025483,    0.0000,/*,    0.0002,  176.3148,   0.0024206,  280.23681,  60.247309,        n.a.     n.a.
 1937-Jan-09 00:00, , , 08 30 38.55, +01 33 31.1,   25.290, 28.823,  33.2898591135857,  1.6895918,    0.0000,/*,    0.0002,  176.3422,   0.0024167,  280.25612,  60.076054,        n.a.     n.a.
 1937-Feb-08 00:00, , , 08 30 32.02, +01 34 07.4,   25.295, 28.827,  33.3190209254857,  1.6765901,    0.0000,/*,    0.0002,  176.3696,   0.0024130,  280.27368,  59.901170,        n.a.     n.a.
 1937-Mar-10 00:00, , , 08 30 25.51, +01 34 43.6,   25.300, 28.831,  33.3479576769460,  1.6636193,    0.0000,/*,    0.0002,  176.3968,   0.0024094,  280.29101,  59.722996,        n.a.     n.a.
 1937-Apr-09 00:00, , , 08 30 19.01, +01 35 19.8,   25.305, 28.834,  33.3766702386296,  1.6507128,    0.0000,/*,    0.0002,  176.4236,   0.0024060,  280.30885,  59.542640,        n.a.     n.a.
 1937-May-09 00:00, , , 08 30 12.51, +01 35 55.9,   25.310, 28.838,  33.4051598217026,  1.6378939,    0.0000,/*,    0.0002,  176.4502,   0.0024026,  280.32761,  59.360393,        n.a.     n.a.
 1937-Jun-08 00:00, , , 08 30 06.03, +01 36 32.0,   25.314, 28.842,  33.4334284195695,  1.6251979,    0.0000,/*,    0.0002,  176.4767,   0.0023992,  280.34879,  59.178822,        n.a.     n.a.
 1937-Jul-08 00:00, , , 08 29 59.55, +01 37 08.1,   25.319, 28.845,  33.4614777139667,  1.6125626,    0.0000,/*,    0.0002,  176.5035,   0.0023956,  280.37150,  58.998728,        n.a.     n.a.
 1937-Aug-07 00:00, , , 08 29 53.09, +01 37 44.1,   25.324, 28.849,  33.4893080688657,  1.5999283,    0.0000,/*,    0.0002,  176.5306,   0.0023919,  280.39417,  58.818131,        n.a.     n.a.
 1937-Sep-06 00:00, , , 08 29 46.63, +01 38 20.1,   25.328, 28.853,  33.5169195347557,  1.5872889,    0.0000,/*,    0.0002,  176.5580,   0.0023880,  280.41678,  58.636777,        n.a.     n.a.
 1937-Oct-06 00:00, , , 08 29 40.19, +01 38 56.0,   25.333, 28.856,  33.5443117427301,  1.5746121,    0.0000,/*,    0.0002,  176.5855,   0.0023841,  280.43834,  58.453413,        n.a.     n.a.
 1937-Nov-05 00:00, , , 08 29 33.76, +01 39 31.9,   25.338, 28.860,  33.5714840583605,  1.5619251,    0.0000,/*,    0.0002,  176.6130,   0.0023803,  280.45882,  58.266241,        n.a.     n.a.
 1937-Dec-05 00:00, , , 08 29 27.34, +01 40 07.8,   25.342, 28.863,  33.5984370158750,  1.5492938,    0.0000,/*,    0.0002,  176.6402,   0.0023766,  280.48002,  58.077098,        n.a.     n.a.
 1938-Jan-04 00:00, , , 08 29 20.92, +01 40 43.6,   25.347, 28.867,  33.6251715916572,  1.5367079,    0.0000,/*,    0.0002,  176.6675,   0.0023728,  280.50198,  57.887076,        n.a.     n.a.
 1938-Feb-03 00:00, , , 08 29 14.52, +01 41 19.4,   25.351, 28.870,  33.6516883874278,  1.5241637,    0.0000,/*,    0.0002,  176.6947,   0.0023691,  280.52458,  57.695680,        n.a.     n.a.
 1938-Mar-05 00:00, , , 08 29 08.13, +01 41 55.1,   25.355, 28.873,  33.6779882097865,  1.5116542,    0.0000,/*,    0.0002,  176.7221,   0.0023653,  280.54810,  57.504021,        n.a.     n.a.
 1938-Apr-04 00:00, , , 08 29 01.75, +01 42 30.8,   25.360, 28.877,  33.7040711976236,  1.4991213,    0.0000,/*,    0.0002,  176.7498,   0.0023613,  280.57109,  57.311089,        n.a.     n.a.
 1938-May-04 00:00, , , 08 28 55.39, +01 43 06.4,   25.364, 28.880,  33.7299367823138,  1.4865728,    0.0000,/*,    0.0002,  176.7774,   0.0023574,  280.59314,  57.114798,        n.a.     n.a.
 1938-Jun-03 00:00, , , 08 28 49.03, +01 43 42.1,   25.368, 28.883,  33.7555851372676,  1.4740496,    0.0000,/*,    0.0002,  176.8049,   0.0023536,  280.61518,  56.915989,        n.a.     n.a.
 1938-Jul-03 00:00, , , 08 28 42.68, +01 44 17.6,   25.373, 28.887,  33.7810168137081,  1.4615584,    0.0000,/*,    0.0002,  176.8324,   0.0023498,  280.63728,  56.715096,        n.a.     n.a.
 1938-Aug-02 00:00, , , 08 28 36.34, +01 44 53.2,   25.377, 28.890,  33.8062326169584,  1.4491435,    0.0000,/*,    0.0002,  176.8597,   0.0023461,  280.66050,  56.512717,        n.a.     n.a.
 1938-Sep-01 00:00, , , 08 28 30.02, +01 45 28.6,   25.381, 28.893,  33.8312340318557,  1.4368034,    0.0000,/*,    0.0002,  176.8870,   0.0023422,  280.68558,  56.311182,        n.a.     n.a.
 1938-Oct-01 00:00, , , 08 28 23.70, +01 46 04.1,   25.385, 28.896,  33.8560217494328,  1.4244592,    0.0000,/*,    0.0002,  176.9148,   0.0023380,  280.71103,  56.110002,        n.a.     n.a.
 1938-Oct-31 00:00, , , 08 28 17.40, +01 46 39.5,   25.389, 28.900,  33.8805953145268,  1.4120859,    0.0000,/*,    0.0002,  176.9428,   0.0023338,  280.73609,  55.907285,        n.a.     n.a.
 1938-Nov-30 00:00, , , 08 28 11.11, +01 47 14.9,   25.393, 28.903,  33.9049540661760,  1.3996581,    0.0000,/*,    0.0002,  176.9711,   0.0023295,  280.76021,  55.702260,        n.a.     n.a.
 1938-Dec-30 00:00, , , 08 28 04.83, +01 47 50.2,   25.397, 28.906,  33.9290967956548,  1.3871486,    0.0000,/*,    0.0002,  176.9996,   0.0023252,  280.78213,  55.492702,        n.a.     n.a.
 1939-Jan-29 00:00, , , 08 27 58.57, +01 48 25.5,   25.401, 28.909,  33.9530225923568,  1.3746356,    0.0000,/*,    0.0002,  177.0277,   0.0023211,  280.80309,  55.277972,        n.a.     n.a.
 1939-Feb-28 00:00, , , 08 27 52.31, +01 49 00.7,   25.405, 28.912,  33.9767319999928,  1.3621755,    0.0000,/*,    0.0002,  177.0557,   0.0023172,  280.82466,  55.060410,        n.a.     n.a.
 1939-Mar-30 00:00, , , 08 27 46.06, +01 49 35.9,   25.409, 28.915,  34.0002259330974,  1.3497594,    0.0000,/*,    0.0002,  177.0835,   0.0023132,  280.84677,  54.840987,        n.a.     n.a.
 1939-Apr-29 00:00, , , 08 27 39.83, +01 50 11.0,   25.413, 28.918,  34.0235053095527,  1.3374109,    0.0000,/*,    0.0002,  177.1113,   0.0023092,  280.87032,  54.620734,        n.a.     n.a.
 1939-May-29 00:00, , , 08 27 33.61, +01 50 46.1,   25.417, 28.921,  34.0465710451642,  1.3250881,    0.0000,/*,    0.0002,  177.1393,   0.0023051,  280.89486,  54.400574,        n.a.     n.a.
 1939-Jun-28 00:00, , , 08 27 27.40, +01 51 21.1,   25.421, 28.924,  34.0694228973977,  1.3127137,    0.0000,/*,    0.0002,  177.1677,   0.0023008,  280.91839,  54.178318,        n.a.     n.a.
 1939-Jul-28 00:00, , , 08 27 21.20, +01 51 56.1,   25.424, 28.927,  34.0920600455882,  1.3003093,    0.0000,/*,    0.0002,  177.1961,   0.0022965,  280.94108,  53.952618,        n.a.     n.a.
 1939-Aug-27 00:00, , , 08 27 15.01, +01 52 31.1,   25.428, 28.929,  34.1144820679122,  1.2878831,    0.0000,/*,    0.0002,  177.2245,   0.0022922,  280.96305,  53.723537,        n.a.     n.a.
 1939-Sep-26 00:00, , , 08 27 08.84, +01 53 06.0,   25.432, 28.932,  34.1366885439711,  1.2754338,    0.0000,/*,    0.0002,  177.2530,   0.0022880,  280.98393,  53.490239,        n.a.     n.a.
