            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2371404.500000000, A.D. 1780-Aug-01 00:00:00.0000,  6.825406832135146E-01, -7.505932203396006E-01, -3.504919567209703E-04,
2371435.500000000, A.D. 1780-Sep-01 00:00:00.0000,  9.596191404122829E-01, -3.093303685272141E-01, -1.184509570435346E-04,
2371465.500000000, A.D. 1780-Oct-01 00:00:00.0000,  9.800406592854872E-01,  1.985591571528389E-01,  1.368892766718996E-04,
2371496.500000000, A.D. 1780-Nov-01 00:00:00.0000,  7.334906749514373E-01,  6.669273302679173E-01,  3.625347460500852E-04,
2371526.500000000, A.D. 1780-Dec-01 00:00:00.0000,  2.952609227555682E-01,  9.400371969516081E-01,  4.820342248714409E-04,
2371557.500000000, A.D. 1781-Jan-01 00:00:00.0000, -2.399237666112582E-01,  9.534744328514327E-01,  4.671372343251480E-04,
2371588.500000000, A.D. 1781-Feb-01 00:00:00.0000, -7.051867269365354E-01,  6.889862017128588E-01,  3.152185042271139E-04,
2371616.500000000, A.D. 1781-Mar-01 00:00:00.0000, -9.529198719742286E-01,  2.751008879484725E-01,  9.901127540131203E-05,
2371647.500000000, A.D. 1781-Apr-01 00:00:00.0000, -9.677636612045822E-01, -2.537037814389311E-01, -1.665581967805342E-04,
2371677.500000000, A.D. 1781-May-01 00:00:00.0000, -7.258124452693610E-01, -7.004262768943701E-01, -3.795585824563887E-04,
2371708.500000000, A.D. 1781-Jun-01 00:00:00.0000, -2.829146873764197E-01, -9.744945203333305E-01, -4.969209188491876E-04,
2371738.500000000, A.D. 1781-Jul-01 00:00:00.0000,  2.191009787372963E-01, -9.929318949247884E-01, -4.842592497551028E-04,
2371769.500000000, A.D. 1781-Aug-01 00:00:00.0000,  6.792976384694182E-01, -7.535149699822133E-01, -3.449363357885147E-04,
2371800.500000000, A.D. 1781-Sep-01 00:00:00.0000,  9.582664148361015E-01, -3.135360510939229E-01, -1.150624462074374E-04,
2371830.500000000, A.D. 1781-Oct-01 00:00:00.0000,  9.809405814218000E-01,  1.941826888117160E-01,  1.369011711781540E-04,
2371861.500000000, A.D. 1781-Nov-01 00:00:00.0000,  7.365385952159829E-01,  6.635800817768501E-01,  3.579834732484595E-04,
2371891.500000000, A.D. 1781-Dec-01 00:00:00.0000,  2.995978710144788E-01,  9.386448267868707E-01,  4.757633625404772E-04,
2371922.500000000, A.D. 1782-Jan-01 00:00:00.0000, -2.354800638607325E-01,  9.545278723525268E-01,  4.617519939030829E-04,
2371953.500000000, A.D. 1782-Feb-01 00:00:00.0000, -7.019431112215427E-01,  6.921827137200771E-01,  3.143237437968458E-04,
2371981.500000000, A.D. 1782-Mar-01 00:00:00.0000, -9.515542629595469E-01,  2.794006554196523E-01,  1.000509669757182E-04,
2372012.500000000, A.D. 1782-Apr-01 00:00:00.0000, -9.687890473234373E-01, -2.493355762358377E-01, -1.599445925558446E-04,
2372042.500000000, A.D. 1782-May-01 00:00:00.0000, -7.288199465265750E-01, -6.971496602457872E-01, -3.703789725029894E-04,
2372073.500000000, A.D. 1782-Jun-01 00:00:00.0000, -2.871159984977183E-01, -9.731922148303102E-01, -4.892655945255234E-04,
2372103.500000000, A.D. 1782-Jul-01 00:00:00.0000,  2.148473211631644E-01, -9.938274679322227E-01, -4.808185675143700E-04,
2372134.500000000, A.D. 1782-Aug-01 00:00:00.0000,  6.761112997965580E-01, -7.564181163980280E-01, -3.475416056059689E-04,
2372165.500000000, A.D. 1782-Sep-01 00:00:00.0000,  9.570090331470955E-01, -3.176584640945701E-01, -1.212499758414348E-04,
2372195.500000000, A.D. 1782-Oct-01 00:00:00.0000,  9.819070015622878E-01,  1.899367916608452E-01,  1.302011404455530E-04,
2372226.500000000, A.D. 1782-Nov-01 00:00:00.0000,  7.395949642637437E-01,  6.603923020934879E-01,  3.541398695148825E-04,
2372256.500000000, A.D. 1782-Dec-01 00:00:00.0000,  3.038990726045048E-01,  9.373869960061796E-01,  4.750503946212833E-04,
2372287.500000000, A.D. 1783-Jan-01 00:00:00.0000, -2.311188062120455E-01,  9.556653942344497E-01,  4.644095186659718E-04,
2372318.500000000, A.D. 1783-Feb-01 00:00:00.0000, -6.987925842951358E-01,  6.953772897387041E-01,  3.171433064806579E-04,
2372346.500000000, A.D. 1783-Mar-01 00:00:00.0000, -9.502575653461371E-01,  2.836769670009645E-01,  1.038556355838055E-04,
2372377.500000000, A.D. 1783-Apr-01 00:00:00.0000, -9.698319771674929E-01, -2.450736794513033E-01, -1.597976347678762E-04,
2372407.500000000, A.D. 1783-May-01 00:00:00.0000, -7.317876887486645E-01, -6.939974824346207E-01, -3.732126145814148E-04,
2372438.500000000, A.D. 1783-Jun-01 00:00:00.0000, -2.912218533840880E-01, -9.719743733275406E-01, -4.937335842928193E-04,
2372468.500000000, A.D. 1783-Jul-01 00:00:00.0000,  2.106818708066720E-01, -9.947581610439429E-01, -4.845939761494608E-04,
2372499.500000000, A.D. 1783-Aug-01 00:00:00.0000,  6.729711209902519E-01, -7.593030904058590E-01, -3.482786647039539E-04,
2372530.500000000, A.D. 1783-Sep-01 00:00:00.0000,  9.557366321980010E-01, -3.217518574862190E-01, -1.191395456593856E-04,
2372560.500000000, A.D. 1783-Oct-01 00:00:00.0000,  9.828291332474282E-01,  1.856973314581972E-01,  1.327624612128935E-04,
2372591.500000000, A.D. 1783-Nov-01 00:00:00.0000,  7.425861757405374E-01,  6.571543060894207E-01,  3.541695053622455E-04,
2372621.500000000, A.D. 1783-Dec-01 00:00:00.0000,  3.081494605174312E-01,  9.360353639567909E-01,  4.717372976825120E-04,
2372652.500000000, A.D. 1784-Jan-01 00:00:00.0000, -2.267540236801626E-01,  9.566635948992749E-01,  4.579874640823991E-04,
2372683.500000000, A.D. 1784-Feb-01 00:00:00.0000, -6.955648686899218E-01,  6.984404945052587E-01,  3.116309761458635E-04,
2372712.500000000, A.D. 1784-Mar-01 00:00:00.0000, -9.539967232069172E-01,  2.712516011533142E-01,  9.205726748500821E-05,
2372743.500000000, A.D. 1784-Apr-01 00:00:00.0000, -9.667279987828492E-01, -2.575877902231219E-01, -1.660317598529224E-04,
2372773.500000000, A.D. 1784-May-01 00:00:00.0000, -7.230126110403270E-01, -7.033199922361565E-01, -3.729797649226910E-04,
2372804.500000000, A.D. 1784-Jun-01 00:00:00.0000, -2.790563534777388E-01, -9.756075317391060E-01, -4.867768699261090E-04,
2372834.500000000, A.D. 1784-Jul-01 00:00:00.0000,  2.230136010902345E-01, -9.920418564900382E-01, -4.744181934585512E-04,
2372865.500000000, A.D. 1784-Aug-01 00:00:00.0000,  6.822546238706805E-01, -7.507911462210036E-01, -3.393299004267289E-04,
2372896.500000000, A.D. 1784-Sep-01 00:00:00.0000,  9.594809387477145E-01, -3.096893149714917E-01, -1.148166182200092E-04,
2372926.500000000, A.D. 1784-Oct-01 00:00:00.0000,  9.801338516629352E-01,  1.981338549817390E-01,  1.331672030260476E-04,
2372957.500000000, A.D. 1784-Nov-01 00:00:00.0000,  7.338640581522125E-01,  6.665591505467781E-01,  3.523825222288389E-04,
2372987.500000000, A.D. 1784-Dec-01 00:00:00.0000,  2.958349979472358E-01,  9.398707418603861E-01,  4.697464907720424E-04,
2373018.500000000, A.D. 1785-Jan-01 00:00:00.0000, -2.392940572758666E-01,  9.536156947537573E-01,  4.575697121010822E-04,
2373049.500000000, A.D. 1785-Feb-01 00:00:00.0000, -7.047084793949228E-01,  6.894062101461923E-01,  3.118778579500437E-04,
2373077.500000000, A.D. 1785-Mar-01 00:00:00.0000, -9.526695792758416E-01,  2.756270429962308E-01,  1.001490356622332E-04,
2373108.500000000, A.D. 1785-Apr-01 00:00:00.0000, -9.678160748441647E-01, -2.531905868336033E-01, -1.591568360427460E-04,
2373138.500000000, A.D. 1785-May-01 00:00:00.0000, -7.260910217821697E-01, -7.000613611035239E-01, -3.692934986636782E-04,
2373169.500000000, A.D. 1785-Jun-01 00:00:00.0000, -2.833205552074621E-01, -9.743684283788758E-01, -4.879426066499733E-04,
2373199.500000000, A.D. 1785-Jul-01 00:00:00.0000,  2.187052369979992E-01, -9.930312917705985E-01, -4.781042446968732E-04,
2373230.500000000, A.D. 1785-Aug-01 00:00:00.0000,  6.790382083547912E-01, -7.537967427421214E-01, -3.428568246430317E-04,
2373261.500000000, A.D. 1785-Sep-01 00:00:00.0000,  9.582119133593139E-01, -3.138879978559700E-01, -1.154803316453191E-04,
2373291.500000000, A.D. 1785-Oct-01 00:00:00.0000,  9.810859787991391E-01,  1.938595165452239E-01,  1.343416842776892E-04,
2373322.500000000, A.D. 1785-Nov-01 00:00:00.0000,  7.368595794165167E-01,  6.633884901073001E-01,  3.544534750558507E-04,
2373352.500000000, A.D. 1785-Dec-01 00:00:00.0000,  3.000289609916055E-01,  9.386395360421786E-01,  4.707474792717228E-04,
2373383.500000000, A.D. 1786-Jan-01 00:00:00.0000, -2.350535059607426E-01,  9.547521872837271E-01,  4.554915786412984E-04,
2373414.500000000, A.D. 1786-Feb-01 00:00:00.0000, -7.016442984925625E-01,  6.925914740952587E-01,  3.071253616912251E-04,
2373442.500000000, A.D. 1786-Mar-01 00:00:00.0000, -9.514475670092242E-01,  2.799196980995847E-01,  9.637951162401660E-05,
2373473.500000000, A.D. 1786-Apr-01 00:00:00.0000, -9.689184938155334E-01, -2.488752702413355E-01, -1.618119916179429E-04,
2373503.500000000, A.D. 1786-May-01 00:00:00.0000, -7.291248014486547E-01, -6.968420348483533E-01, -3.688284096694761E-04,
2373534.500000000, A.D. 1786-Jun-01 00:00:00.0000, -2.874965115286693E-01, -9.730888142697457E-01, -4.829920552187285E-04,
2373564.500000000, A.D. 1786-Jul-01 00:00:00.0000,  2.144742090211091E-01, -9.939271783145409E-01, -4.715183891375419E-04,
2373595.500000000, A.D. 1786-Aug-01 00:00:00.0000,  6.758316907182625E-01, -7.566809480306753E-01, -3.371872158527731E-04,
2373626.500000000, A.D. 1786-Sep-01 00:00:00.0000,  9.568831091615271E-01, -3.180205568441852E-01, -1.141860101675280E-04,
2373656.500000000, A.D. 1786-Oct-01 00:00:00.0000,  9.819721529914983E-01,  1.895644050382879E-01,  1.314324408634675E-04,
2373687.500000000, A.D. 1786-Nov-01 00:00:00.0000,  7.398402015273960E-01,  6.601000639547261E-01,  3.476854125777063E-04,
2373717.500000000, A.D. 1786-Dec-01 00:00:00.0000,  3.042800137514250E-01,  9.372654263213378E-01,  4.636364729254087E-04,
2373748.500000000, A.D. 1787-Jan-01 00:00:00.0000, -2.306748956566915E-01,  9.557705990801758E-01,  4.516678326828598E-04,
2373779.500000000, A.D. 1787-Feb-01 00:00:00.0000, -6.984051659057894E-01,  6.957271940064966E-01,  3.094342749248140E-04,
2373807.500000000, A.D. 1787-Mar-01 00:00:00.0000, -9.500599059447024E-01,  2.841602288310536E-01,  1.010759754407532E-04,
2373838.500000000, A.D. 1787-Apr-01 00:00:00.0000, -9.698655946438274E-01, -2.445497907578986E-01, -1.534588049018574E-04,
2373868.500000000, A.D. 1787-May-01 00:00:00.0000, -7.320285749823218E-01, -6.935760727234750E-01, -3.610313332053192E-04,
2373899.500000000, A.D. 1787-Jun-01 00:00:00.0000, -2.916049051882420E-01, -9.717438362066478E-01, -4.795965982301647E-04,
2373929.500000000, A.D. 1787-Jul-01 00:00:00.0000,  2.102684947424579E-01, -9.947553076156911E-01, -4.725913825518881E-04,
2373960.500000000, A.D. 1787-Aug-01 00:00:00.0000,  6.726222954782466E-01, -7.595344592131936E-01, -3.426009357551148E-04,
2373991.500000000, A.D. 1787-Sep-01 00:00:00.0000,  9.555647521939041E-01, -3.221617218552931E-01, -1.203692018665323E-04,
2374021.500000000, A.D. 1787-Oct-01 00:00:00.0000,  9.828930335384639E-01,  1.852369772020438E-01,  1.269467104379138E-04,
2374052.500000000, A.D. 1787-Nov-01 00:00:00.0000,  7.429087346615864E-01,  6.567906260981282E-01,  3.475739366273160E-04,
2374082.500000000, A.D. 1787-Dec-01 00:00:00.0000,  3.086360034692310E-01,  9.358956929145045E-01,  4.664803015878939E-04,
2374113.500000000, A.D. 1788-Jan-01 00:00:00.0000, -2.262381595455732E-01,  9.568395252438289E-01,  4.555636582237973E-04,
2374144.500000000, A.D. 1788-Feb-01 00:00:00.0000, -6.951967926987118E-01,  6.989088541142378E-01,  3.108129252474607E-04,
2374173.500000000, A.D. 1788-Mar-01 00:00:00.0000, -9.538685099404195E-01,  2.718840561060855E-01,  9.334714593426477E-05,
2374204.500000000, A.D. 1788-Apr-01 00:00:00.0000, -9.669300660896865E-01, -2.569556416873539E-01, -1.644540289921745E-04,
2374234.500000000, A.D. 1788-May-01 00:00:00.0000, -7.234643298237033E-01, -7.028591787210383E-01, -3.707545282955447E-04,
2374265.500000000, A.D. 1788-Jun-01 00:00:00.0000, -2.796141891676014E-01, -9.754431708850472E-01, -4.840524566991212E-04,
2374295.500000000, A.D. 1788-Jul-01 00:00:00.0000,  2.225109984337087E-01, -9.921571775774316E-01, -4.707224831175408E-04,
2374326.500000000, A.D. 1788-Aug-01 00:00:00.0000,  6.819426012593227E-01, -7.511138661171055E-01, -3.339414239964425E-04,
2374357.500000000, A.D. 1788-Sep-01 00:00:00.0000,  9.594001617043031E-01, -3.100863315073261E-01, -1.099436079153733E-04,
2374387.500000000, A.D. 1788-Oct-01 00:00:00.0000,  9.802592969020644E-01,  1.977671119039879E-01,  1.342049114420131E-04,
2374418.500000000, A.D. 1788-Nov-01 00:00:00.0000,  7.341369549793537E-01,  6.663247565821265E-01,  3.477736049132440E-04,
2374448.500000000, A.D. 1788-Dec-01 00:00:00.0000,  2.961770211998480E-01,  9.398124951003018E-01,  4.609043398428219E-04,
2374479.500000000, A.D. 1789-Jan-01 00:00:00.0000, -2.389840089378607E-01,  9.537431481758775E-01,  4.461067187025401E-04,
2374510.500000000, A.D. 1789-Feb-01 00:00:00.0000, -7.045048632000671E-01,  6.896888261781096E-01,  3.022693285235186E-04,
2374538.500000000, A.D. 1789-Mar-01 00:00:00.0000, -9.526383865903277E-01,  2.760284844711384E-01,  9.459451910017305E-05,
2374569.500000000, A.D. 1789-Apr-01 00:00:00.0000, -9.679862922210360E-01, -2.527817955670406E-01, -1.575879734750438E-04,
2374599.500000000, A.D. 1789-May-01 00:00:00.0000, -7.264423368648437E-01, -6.997414620984621E-01, -3.614037279560618E-04,
2374630.500000000, A.D. 1789-Jun-01 00:00:00.0000, -2.837736164956226E-01, -9.742149683816462E-01, -4.757541239622628E-04,
2374660.500000000, A.D. 1789-Jul-01 00:00:00.0000,  2.182491362564739E-01, -9.930853053604607E-01, -4.667647699844443E-04,
2374691.500000000, A.D. 1789-Aug-01 00:00:00.0000,  6.786728864241681E-01, -7.540406779436716E-01, -3.369774231639449E-04,
2374722.500000000, A.D. 1789-Sep-01 00:00:00.0000,  9.580189147139857E-01, -3.142747514288614E-01, -1.172495720887986E-04,
2374752.500000000, A.D. 1789-Oct-01 00:00:00.0000,  9.811184232634184E-01,  1.934275009068376E-01,  1.268492002566253E-04,
2374783.500000000, A.D. 1789-Nov-01 00:00:00.0000,  7.371220254135349E-01,  6.630147762765686E-01,  3.441077058985571E-04,
2374813.500000000, A.D. 1789-Dec-01 00:00:00.0000,  3.004468574311736E-01,  9.384398589042805E-01,  4.613917740809245E-04,
2374844.500000000, A.D. 1790-Jan-01 00:00:00.0000, -2.345855703914042E-01,  9.547931523304179E-01,  4.511754419229301E-04,
2374875.500000000, A.D. 1790-Feb-01 00:00:00.0000, -7.012717675632165E-01,  6.928765642062851E-01,  3.085656360780333E-04,
2374903.500000000, A.D. 1790-Mar-01 00:00:00.0000, -9.512703251093421E-01,  2.803224067369056E-01,  1.014377450331010E-04,
2374934.500000000, A.D. 1790-Apr-01 00:00:00.0000, -9.689965273760996E-01, -2.484104468264217E-01, -1.536576125241830E-04,
2374964.500000000, A.D. 1790-May-01 00:00:00.0000, -7.294392366249236E-01, -6.964564018424747E-01, -3.598508102832304E-04,
2374995.500000000, A.D. 1790-Jun-01 00:00:00.0000, -2.879851349496459E-01, -9.729015263881075E-01, -4.764919969164305E-04,
2375025.500000000, A.D. 1790-Jul-01 00:00:00.0000,  2.139608274912256E-01, -9.939810866444554E-01, -4.677365988898813E-04,
2375056.500000000, A.D. 1790-Aug-01 00:00:00.0000,  6.754329973799960E-01, -7.569661440798957E-01, -3.361509665302605E-04,
2375087.500000000, A.D. 1790-Sep-01 00:00:00.0000,  9.567097738262460E-01, -3.184373043732361E-01, -1.147686961449186E-04,
2375117.500000000, A.D. 1790-Oct-01 00:00:00.0000,  9.820419334674907E-01,  1.891444962743377E-01,  1.288565896606261E-04,
2375148.500000000, A.D. 1790-Nov-01 00:00:00.0000,  7.401419752566258E-01,  6.598015767485750E-01,  3.437824719799504E-04,
2375178.500000000, A.D. 1790-Dec-01 00:00:00.0000,  3.047122816989714E-01,  9.371662449817297E-01,  4.581995545567133E-04,
2375209.500000000, A.D. 1791-Jan-01 00:00:00.0000, -2.302501696493409E-01,  9.559257007272518E-01,  4.446778632440600E-04,
2375240.500000000, A.D. 1791-Feb-01 00:00:00.0000, -6.981361351206438E-01,  6.960835576357490E-01,  3.022139191747034E-04,
2375268.500000000, A.D. 1791-Mar-01 00:00:00.0000, -9.499775871490843E-01,  2.846239226435977E-01,  9.730708672657118E-05,
2375299.500000000, A.D. 1791-Apr-01 00:00:00.0000, -9.700545578018787E-01, -2.441124880195589E-01, -1.534718207652883E-04,
2375329.500000000, A.D. 1791-May-01 00:00:00.0000, -7.324337136893293E-01, -6.932768452467261E-01, -3.561213354826718E-04,
2375360.500000000, A.D. 1791-Jun-01 00:00:00.0000, -2.921249214357948E-01, -9.716824585612495E-01, -4.696418407733016E-04,
2375390.500000000, A.D. 1791-Jul-01 00:00:00.0000,  2.097615673153071E-01, -9.949378808330477E-01, -4.612357018622936E-04,
2375421.500000000, A.D. 1791-Aug-01 00:00:00.0000,  6.722695312166994E-01, -7.599054181202887E-01, -3.331961354339709E-04,
2375452.500000000, A.D. 1791-Sep-01 00:00:00.0000,  9.554315294212633E-01, -3.225961125534624E-01, -1.176039351548609E-04,
2375482.500000000, A.D. 1791-Oct-01 00:00:00.0000,  9.829682769005071E-01,  1.848488544706828E-01,  1.219872541861838E-04,
2375513.500000000, A.D. 1791-Nov-01 00:00:00.0000,  7.431253332148342E-01,  6.565348336894283E-01,  3.346689287180629E-04,
2375543.500000000, A.D. 1791-Dec-01 00:00:00.0000,  3.089235862285170E-01,  9.357995114546154E-01,  4.504468153015678E-04,
2375574.500000000, A.D. 1792-Jan-01 00:00:00.0000, -2.259567286224113E-01,  9.568963093289932E-01,  4.422779058619667E-04,
2375605.500000000, A.D. 1792-Feb-01 00:00:00.0000, -6.949801926482727E-01,  6.990930268434021E-01,  3.052424988067524E-04,
2375634.500000000, A.D. 1792-Mar-01 00:00:00.0000, -9.537823797046689E-01,  2.721476255855830E-01,  9.493572288083424E-05,
2375665.500000000, A.D. 1792-Apr-01 00:00:00.0000, -9.669864241568699E-01, -2.566807484779178E-01, -1.546401578235903E-04,
2375695.500000000, A.D. 1792-May-01 00:00:00.0000, -7.236693019898479E-01, -7.026449125655814E-01, -3.564030880754522E-04,
2375726.500000000, A.D. 1792-Jun-01 00:00:00.0000, -2.799464228089146E-01, -9.753476264185448E-01, -4.700272021758392E-04,
2375756.500000000, A.D. 1792-Jul-01 00:00:00.0000,  2.221174574656579E-01, -9.922432618374449E-01, -4.600641720611258E-04,
2375787.500000000, A.D. 1792-Aug-01 00:00:00.0000,  6.815767561318674E-01, -7.514084155077320E-01, -3.294056594863482E-04,
2375818.500000000, A.D. 1792-Sep-01 00:00:00.0000,  9.591909653896696E-01, -3.105560260832625E-01, -1.097683719788881E-04,
2375848.500000000, A.D. 1792-Oct-01 00:00:00.0000,  9.802853829021966E-01,  1.972519127010337E-01,  1.313682365882217E-04,
2375879.500000000, A.D. 1792-Nov-01 00:00:00.0000,  7.344094131846122E-01,  6.658996107723026E-01,  3.436289848556914E-04,
2375909.500000000, A.D. 1792-Dec-01 00:00:00.0000,  2.965996248400116E-01,  9.395945623309935E-01,  4.553059410340972E-04,
2375940.500000000, A.D. 1793-Jan-01 00:00:00.0000, -2.385233968649222E-01,  9.537955655310940E-01,  4.399061743044118E-04,
2375971.500000000, A.D. 1793-Feb-01 00:00:00.0000, -7.041519963086624E-01,  6.899904430172442E-01,  2.957793069113106E-04,
2375999.500000000, A.D. 1793-Mar-01 00:00:00.0000, -9.524600315129151E-01,  2.764410084329375E-01,  9.158361066475327E-05,
2376030.500000000, A.D. 1793-Apr-01 00:00:00.0000, -9.680599358010363E-01, -2.523369046298553E-01, -1.585063246098767E-04,
2376060.500000000, A.D. 1793-May-01 00:00:00.0000, -7.267314031601980E-01, -6.994051623667011E-01, -3.585153418194576E-04,
2376091.500000000, A.D. 1793-Jun-01 00:00:00.0000, -2.842095992503383E-01, -9.741023939164790E-01, -4.677736340049375E-04,
2376121.500000000, A.D. 1793-Jul-01 00:00:00.0000,  2.177992829578399E-01, -9.932215399278936E-01, -4.550433995262888E-04,
2376152.500000000, A.D. 1793-Aug-01 00:00:00.0000,  6.783474108894038E-01, -7.544154709370683E-01, -3.238097357177337E-04,
2376183.500000000, A.D. 1793-Sep-01 00:00:00.0000,  9.579222075289356E-01, -3.147775703170687E-01, -1.076215667817409E-04,
2376213.500000000, A.D. 1793-Oct-01 00:00:00.0000,  9.812613324054983E-01,  1.929359503803315E-01,  1.296326559300245E-04,
2376244.500000000, A.D. 1793-Nov-01 00:00:00.0000,  7.374617463051075E-01,  6.626825771422352E-01,  3.377687902431731E-04,
2376274.500000000, A.D. 1793-Dec-01 00:00:00.0000,  3.008643615144194E-01,  9.383289654198811E-01,  4.485358452880212E-04,
2376305.500000000, A.D. 1794-Jan-01 00:00:00.0000, -2.342272485288248E-01,  9.549146027211175E-01,  4.353231990014926E-04,
2376336.500000000, A.D. 1794-Feb-01 00:00:00.0000, -7.010645153594876E-01,  6.931523587534990E-01,  2.962254743953122E-04,
2376364.500000000, A.D. 1794-Mar-01 00:00:00.0000, -9.512219615935540E-01,  2.806917651465031E-01,  9.359358120909497E-05,
2376395.500000000, A.D. 1794-Apr-01 00:00:00.0000, -9.691482191014494E-01, -2.480781873375618E-01, -1.524250135700576E-04,
2376425.500000000, A.D. 1794-May-01 00:00:00.0000, -7.297437953679007E-01, -6.962377067832393E-01, -3.521094056563263E-04,
2376456.500000000, A.D. 1794-Jun-01 00:00:00.0000, -2.883596989979046E-01, -9.728622803670380E-01, -4.650508704544511E-04,
2376486.500000000, A.D. 1794-Jul-01 00:00:00.0000,  2.135937384394490E-01, -9.941406482213616E-01, -4.566340613096143E-04,
2376517.500000000, A.D. 1794-Aug-01 00:00:00.0000,  6.751693735965314E-01, -7.573064787572242E-01, -3.295993545518128E-04,
2376548.500000000, A.D. 1794-Sep-01 00:00:00.0000,  9.566215986726683E-01, -3.189011062628608E-01, -1.141054472177762E-04,
2376578.500000000, A.D. 1794-Oct-01 00:00:00.0000,  9.821756170101203E-01,  1.886549032906701E-01,  1.249831531055321E-04,
2376609.500000000, A.D. 1794-Nov-01 00:00:00.0000,  7.404734072306092E-01,  6.594079528523265E-01,  3.377274594597336E-04,
2376639.500000000, A.D. 1794-Dec-01 00:00:00.0000,  3.051558404255109E-01,  9.369656532542247E-01,  4.519454855514007E-04,
2376670.500000000, A.D. 1795-Jan-01 00:00:00.0000, -2.298082385374855E-01,  9.559373444537905E-01,  4.404326149512285E-04,
2376701.500000000, A.D. 1795-Feb-01 00:00:00.0000, -6.977910076211893E-01,  6.962740486761517E-01,  2.996209461372316E-04,
2376729.500000000, A.D. 1795-Mar-01 00:00:00.0000, -9.498068170899167E-01,  2.848980652347967E-01,  9.750561630576877E-05,
2376760.500000000, A.D. 1795-Apr-01 00:00:00.0000, -9.700487105716601E-01, -2.438120044424472E-01, -1.522974680596684E-04,
2376790.500000000, A.D. 1795-May-01 00:00:00.0000, -7.325799299960882E-01, -6.930278672624210E-01, -3.539857724724842E-04,
2376821.500000000, A.D. 1795-Jun-01 00:00:00.0000, -2.923946888092602E-01, -9.715426517922452E-01, -4.671067785112922E-04,
2376851.500000000, A.D. 1795-Jul-01 00:00:00.0000,  2.094434781404434E-01, -9.949640914035537E-01, -4.576747345740417E-04,
2376882.500000000, A.D. 1795-Aug-01 00:00:00.0000,  6.719832037436146E-01, -7.601350911657645E-01, -3.280720898010808E-04,
2376913.500000000, A.D. 1795-Sep-01 00:00:00.0000,  9.552984676220744E-01, -3.230171401759616E-01, -1.115644730114985E-04,
2376943.500000000, A.D. 1795-Oct-01 00:00:00.0000,  9.830808926659020E-01,  1.843434478276452E-01,  1.260333523014105E-04,
2376974.500000000, A.D. 1795-Nov-01 00:00:00.0000,  7.435342226463345E-01,  6.560981658011137E-01,  3.349603449405707E-04,
2377004.500000000, A.D. 1795-Dec-01 00:00:00.0000,  3.095289353910742E-01,  9.355914717199652E-01,  4.466827179793484E-04,
2377035.500000000, A.D. 1796-Jan-01 00:00:00.0000, -2.253208548375129E-01,  9.570161172158573E-01,  4.343805688951047E-04,
2377066.500000000, A.D. 1796-Feb-01 00:00:00.0000, -6.945183377275049E-01,  6.994927258330114E-01,  2.965467633688292E-04,
2377095.500000000, A.D. 1796-Mar-01 00:00:00.0000, -9.535722149274086E-01,  2.726672063209349E-01,  8.867168708817458E-05,
2377126.500000000, A.D. 1796-Apr-01 00:00:00.0000, -9.670818364715655E-01, -2.561829445102095E-01, -1.558516061868974E-04,
2377156.500000000, A.D. 1796-May-01 00:00:00.0000, -7.239854481224671E-01, -7.022953268596334E-01, -3.525836940464483E-04,
2377187.500000000, A.D. 1796-Jun-01 00:00:00.0000, -2.803752344123129E-01, -9.752405603314858E-01, -4.616679850927353E-04,
2377217.500000000, A.D. 1796-Jul-01 00:00:00.0000,  2.217106562338756E-01, -9.923710651585238E-01, -4.511085692998078E-04,
2377248.500000000, A.D. 1796-Aug-01 00:00:00.0000,  6.813216027600746E-01, -7.517294080465948E-01, -3.240719054199428E-04,
2377279.500000000, A.D. 1796-Sep-01 00:00:00.0000,  9.591545611213058E-01, -3.109594445235556E-01, -1.116846599357654E-04,
2377309.500000000, A.D. 1796-Oct-01 00:00:00.0000,  9.804717725116744E-01,  1.968650732830129E-01,  1.234258434421915E-04,
2377340.500000000, A.D. 1796-Nov-01 00:00:00.0000,  7.347908098588602E-01,  6.656448921130841E-01,  3.322383822196179E-04,
2377370.500000000, A.D. 1796-Dec-01 00:00:00.0000,  2.970958968344956E-01,  9.395409450962418E-01,  4.446153677932091E-04,
2377401.500000000, A.D. 1797-Jan-01 00:00:00.0000, -2.380496111230722E-01,  9.539754530468301E-01,  4.341483193991012E-04,
2377432.500000000, A.D. 1797-Feb-01 00:00:00.0000, -7.038243084149253E-01,  6.903424815438671E-01,  2.964848304670824E-04,
2377460.500000000, A.D. 1797-Mar-01 00:00:00.0000, -9.523358402153983E-01,  2.768818821821223E-01,  9.639582364380198E-05,
2377491.500000000, A.D. 1797-Apr-01 00:00:00.0000, -9.681442475073068E-01, -2.519561079198885E-01, -1.498161539445176E-04,
2377521.500000000, A.D. 1797-May-01 00:00:00.0000, -7.269618753626086E-01, -6.991512597963255E-01, -3.493167692447517E-04,
2377552.500000000, A.D. 1797-Jun-01 00:00:00.0000, -2.845046349277347E-01, -9.740046849176077E-01, -4.620692223248435E-04,
2377582.500000000, A.D. 1797-Jul-01 00:00:00.0000,  2.174984158512935E-01, -9.932887550498658E-01, -4.529696610014922E-04,
2377613.500000000, A.D. 1797-Aug-01 00:00:00.0000,  6.781023420839705E-01, -7.546314872128007E-01, -3.247632161698832E-04,
