 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC__(ICRF),    APmag,  S-brt,             delta,     deldot,     S-O-T,/r,     S-T-O,  Tru_Anom,  Sky_motion, Sky_mot_PA, RelVel-ANG, Lun_Sky_Brt  sky_SNR
************************************************************************************************************************************************************************************************
$$SOE
 1782-Apr-01 00:00, , , 16 24 11.79, -14 31 27.3,   16.746,   n.a.,  49.4793584377244, -0.5482748,    0.0000,/*,    0.0008,  231.7311,   0.0067272,  110.92717,  -7.759689,        n.a.     n.a.
 1782-May-01 00:00, , , 16 24 27.68, -14 34 24.2,   16.745,   n.a.,  49.4698477912872, -0.5495453,    0.0000,/*,    0.0008,  231.8280,   0.0067296,  110.93460,  -7.776220,        n.a.     n.a.
 1782-Jun-01 00:00, , , 16 24 44.11, -14 37 26.9,   16.744,   n.a.,  49.4599970909922, -0.5508335,    0.0000,/*,    0.0008,  231.9143,   0.0067319,  110.94294,  -7.793123,        n.a.     n.a.
 1782-Jul-01 00:00, , , 16 25 00.02, -14 40 23.8,   16.743,   n.a.,  49.4504424961823, -0.5520478,    0.0000,/*,    0.0008,  231.9890,   0.0067341,  110.95143,  -7.809120,        n.a.     n.a.
 1782-Aug-01 00:00, , , 16 25 16.47, -14 43 26.5,   16.743,   n.a.,  49.4405479145237, -0.5532286,    0.0000,/*,    0.0008,  232.0565,   0.0067362,  110.96059,  -7.824689,        n.a.     n.a.
 1782-Sep-01 00:00, , , 16 25 32.94, -14 46 29.3,   16.742,   n.a.,  49.4306330062761, -0.5543244,    0.0000,/*,    0.0008,  232.1233,   0.0067384,  110.96973,  -7.839011,        n.a.     n.a.
 1782-Oct-01 00:00, , , 16 25 48.89, -14 49 26.1,   16.741,   n.a.,  49.4210192729717, -0.5553950,    0.0000,/*,    0.0008,  232.1942,   0.0067406,  110.97826,  -7.852924,        n.a.     n.a.
 1782-Nov-01 00:00, , , 16 26 05.38, -14 52 28.8,   16.740,   n.a.,  49.4110653740165, -0.5565257,    0.0000,/*,    0.0008,  232.2677,   0.0067429,  110.98703,  -7.867644,        n.a.     n.a.
 1782-Dec-01 00:00, , , 16 26 21.36, -14 55 25.6,   16.739,   n.a.,  49.4014132375738, -0.5576276,    0.0000,/*,    0.0008,  232.3376,   0.0067451,  110.99557,  -7.882013,        n.a.     n.a.
 1783-Jan-01 00:00, , , 16 26 37.88, -14 58 28.3,   16.738,   n.a.,  49.3914189779820, -0.5587971,    0.0000,/*,    0.0008,  232.4051,   0.0067473,  111.00460,  -7.897372,        n.a.     n.a.
 1783-Feb-01 00:00, , , 16 26 54.41, -15 01 31.0,   16.737,   n.a.,  49.3814040128408, -0.5599306,    0.0000,/*,    0.0008,  232.4625,   0.0067494,  111.01403,  -7.912340,        n.a.     n.a.
 1783-Mar-01 00:00, , , 16 27 09.35, -15 04 16.0,   16.737,   n.a.,  49.3723413417305, -0.5608949,    0.0000,/*,    0.0008,  232.5117,   0.0067513,  111.02262,  -7.925016,        n.a.     n.a.
 1783-Apr-01 00:00, , , 16 27 25.91, -15 07 18.7,   16.736,   n.a.,  49.3622895476876, -0.5619551,    0.0000,/*,    0.0008,  232.5672,   0.0067535,  111.03204,  -7.938921,        n.a.     n.a.
 1783-May-01 00:00, , , 16 27 41.94, -15 10 15.5,   16.735,   n.a.,  49.3525440092037, -0.5629743,    0.0000,/*,    0.0008,  232.6212,   0.0067555,  111.04112,  -7.952264,        n.a.     n.a.
 1783-Jun-01 00:00, , , 16 27 58.52, -15 13 18.1,   16.734,   n.a.,  49.3424550248194, -0.5640464,    0.0000,/*,    0.0008,  232.6807,   0.0067577,  111.05036,  -7.966268,        n.a.     n.a.
 1783-Jul-01 00:00, , , 16 28 14.58, -15 16 14.9,   16.733,   n.a.,  49.3326726001306, -0.5651459,    0.0000,/*,    0.0008,  232.7346,   0.0067598,  111.05950,  -7.980775,        n.a.     n.a.
 1783-Aug-01 00:00, , , 16 28 31.19, -15 19 17.5,   16.732,   n.a.,  49.3225440400747, -0.5662722,    0.0000,/*,    0.0008,  232.7772,   0.0067617,  111.06958,  -7.995804,        n.a.     n.a.
 1783-Sep-01 00:00, , , 16 28 47.81, -15 22 20.1,   16.731,   n.a.,  49.3123959379202, -0.5673326,    0.0000,/*,    0.0008,  232.8099,   0.0067636,  111.08011,  -8.010005,        n.a.     n.a.
 1783-Oct-01 00:00, , , 16 29 03.90, -15 25 16.9,   16.730,   n.a.,  49.3025576493513, -0.5682866,    0.0000,/*,    0.0008,  232.8320,   0.0067654,  111.09067,  -8.022824,        n.a.     n.a.
 1783-Nov-01 00:00, , , 16 29 20.54, -15 28 19.5,   16.729,   n.a.,  49.2923750286714, -0.5691593,    0.0000,/*,    0.0008,  232.8503,   0.0067672,  111.10167,  -8.034473,        n.a.     n.a.
 1783-Dec-01 00:00, , , 16 29 36.66, -15 31 16.2,   16.729,   n.a.,  49.2825066926766, -0.5699486,    0.0000,/*,    0.0008,  232.8766,   0.0067691,  111.11183,  -8.044806,        n.a.     n.a.
 1784-Jan-01 00:00, , , 16 29 53.32, -15 34 18.7,   16.728,   n.a.,  49.2722948499284, -0.5707881,    0.0000,/*,    0.0008,  232.9109,   0.0067712,  111.12192,  -8.055726,        n.a.     n.a.
 1784-Feb-01 00:00, , , 16 30 10.00, -15 37 21.3,   16.727,   n.a.,  49.2620676732604, -0.5716585,    0.0000,/*,    0.0008,  232.9478,   0.0067733,  111.13187,  -8.067054,        n.a.     n.a.
 1784-Mar-01 00:00, , , 16 30 25.61, -15 40 12.1,   16.726,   n.a.,  49.2524858483296, -0.5725235,    0.0000,/*,    0.0008,  232.9835,   0.0067752,  111.14114,  -8.078373,        n.a.     n.a.
 1784-Apr-01 00:00, , , 16 30 42.32, -15 43 14.6,   16.725,   n.a.,  49.2422269078621, -0.5734642,    0.0000,/*,    0.0008,  233.0114,   0.0067772,  111.15152,  -8.090854,        n.a.     n.a.
 1784-May-01 00:00, , , 16 30 58.49, -15 46 11.3,   16.724,   n.a.,  49.2322833306204, -0.5743082,    0.0000,/*,    0.0008,  233.0268,   0.0067789,  111.16206,  -8.102126,        n.a.     n.a.
 1784-Jun-01 00:00, , , 16 31 15.22, -15 49 13.8,   16.723,   n.a.,  49.2219935665964, -0.5751197,    0.0000,/*,    0.0008,  233.0399,   0.0067808,  111.17305,  -8.112924,        n.a.     n.a.
 1784-Jul-01 00:00, , , 16 31 31.42, -15 52 10.4,   16.722,   n.a.,  49.2120223755694, -0.5758480,    0.0000,/*,    0.0008,  233.0497,   0.0067826,  111.18375,  -8.122580,        n.a.     n.a.
 1784-Aug-01 00:00, , , 16 31 48.17, -15 55 12.9,   16.721,   n.a.,  49.2017060709145, -0.5765453,    0.0000,/*,    0.0008,  233.0615,   0.0067845,  111.19466,  -8.131718,        n.a.     n.a.
 1784-Sep-01 00:00, , , 16 32 04.93, -15 58 15.4,   16.721,   n.a.,  49.1913771786157, -0.5772668,    0.0000,/*,    0.0008,  233.0790,   0.0067864,  111.20531,  -8.141124,        n.a.     n.a.
 1784-Oct-01 00:00, , , 16 32 21.16, -16 01 12.0,   16.720,   n.a.,  49.1813690304840, -0.5779735,    0.0000,/*,    0.0008,  233.0914,   0.0067883,  111.21579,  -8.150414,        n.a.     n.a.
 1784-Nov-01 00:00, , , 16 32 37.95, -16 04 14.4,   16.719,   n.a.,  49.1710148081746, -0.5786521,    0.0000,/*,    0.0008,  233.0975,   0.0067901,  111.22690,  -8.159356,        n.a.     n.a.
 1784-Dec-01 00:00, , , 16 32 54.21, -16 07 11.0,   16.718,   n.a.,  49.1609833670080, -0.5792690,    0.0000,/*,    0.0008,  233.0995,   0.0067919,  111.23774,  -8.167482,        n.a.     n.a.
 1785-Jan-01 00:00, , , 16 33 11.02, -16 10 13.4,   16.717,   n.a.,  49.1506070150838, -0.5798229,    0.0000,/*,    0.0008,  233.0969,   0.0067937,  111.24902,  -8.174726,        n.a.     n.a.
 1785-Feb-01 00:00, , , 16 33 27.84, -16 13 15.8,   16.716,   n.a.,  49.1402216171547, -0.5802902,    0.0000,/*,    0.0008,  233.0988,   0.0067956,  111.25995,  -8.180630,        n.a.     n.a.
 1785-Mar-01 00:00, , , 16 33 43.05, -16 16 00.6,   16.715,   n.a.,  49.1308340486032, -0.5807228,    0.0000,/*,    0.0008,  233.1093,   0.0067975,  111.26934,  -8.185985,        n.a.     n.a.
 1785-Apr-01 00:00, , , 16 33 59.90, -16 19 03.0,   16.714,   n.a.,  49.1204322669458, -0.5812315,    0.0000,/*,    0.0008,  233.1255,   0.0067996,  111.27948,  -8.192278,        n.a.     n.a.
 1785-May-01 00:00, , , 16 34 16.21, -16 21 59.5,   16.713,   n.a.,  49.1103571441982, -0.5817525,    0.0000,/*,    0.0008,  233.1438,   0.0068016,  111.28918,  -8.198744,        n.a.     n.a.
 1785-Jun-01 00:00, , , 16 34 33.08, -16 25 01.8,   16.713,   n.a.,  49.0999361824029, -0.5823387,    0.0000,/*,    0.0008,  233.1581,   0.0068037,  111.29946,  -8.206195,        n.a.     n.a.
 1785-Jul-01 00:00, , , 16 34 49.43, -16 27 58.3,   16.712,   n.a.,  49.0898416185825, -0.5828650,    0.0000,/*,    0.0008,  233.1596,   0.0068055,  111.30994,  -8.212988,        n.a.     n.a.
 1785-Aug-01 00:00, , , 16 35 06.32, -16 31 00.7,   16.711,   n.a.,  49.0794019455387, -0.5833047,    0.0000,/*,    0.0008,  233.1544,   0.0068074,  111.32101,  -8.218584,        n.a.     n.a.
 1785-Sep-01 00:00, , , 16 35 23.23, -16 34 03.0,   16.710,   n.a.,  49.0689550837565, -0.5836632,    0.0000,/*,    0.0008,  233.1469,   0.0068093,  111.33206,  -8.223030,        n.a.     n.a.
 1785-Oct-01 00:00, , , 16 35 39.61, -16 36 59.4,   16.709,   n.a.,  49.0588398839183, -0.5839227,    0.0000,/*,    0.0008,  233.1415,   0.0068112,  111.34251,  -8.226023,        n.a.     n.a.
 1785-Nov-01 00:00, , , 16 35 56.55, -16 40 01.7,   16.708,   n.a.,  49.0483833019266, -0.5841553,    0.0000,/*,    0.0008,  233.1480,   0.0068134,  111.35263,  -8.228411,        n.a.     n.a.
 1785-Dec-01 00:00, , , 16 36 12.95, -16 42 58.1,   16.707,   n.a.,  49.0382596928844, -0.5844205,    0.0000,/*,    0.0008,  233.1616,   0.0068155,  111.36201,  -8.231197,        n.a.     n.a.
 1786-Jan-01 00:00, , , 16 36 29.91, -16 46 00.4,   16.706,   n.a.,  49.0277936010252, -0.5847088,    0.0000,/*,    0.0008,  233.1761,   0.0068177,  111.37161,  -8.234275,        n.a.     n.a.
 1786-Feb-01 00:00, , , 16 36 46.89, -16 49 02.7,   16.705,   n.a.,  49.0173223924776, -0.5850004,    0.0000,/*,    0.0008,  233.1922,   0.0068200,  111.38109,  -8.237376,        n.a.     n.a.
 1786-Mar-01 00:00, , , 16 37 02.24, -16 51 47.3,   16.704,   n.a.,  49.0078600436505, -0.5852513,    0.0000,/*,    0.0008,  233.2028,   0.0068220,  111.38975,  -8.240056,        n.a.     n.a.
 1786-Apr-01 00:00, , , 16 37 19.24, -16 54 49.5,   16.703,   n.a.,  48.9973796667048, -0.5854604,    0.0000,/*,    0.0008,  233.2113,   0.0068242,  111.39938,  -8.242065,        n.a.     n.a.
 1786-May-01 00:00, , , 16 37 35.71, -16 57 45.9,   16.703,   n.a.,  48.9872343032652, -0.5856235,    0.0000,/*,    0.0008,  233.2265,   0.0068265,  111.40827,  -8.243328,        n.a.     n.a.
 1786-Jun-01 00:00, , , 16 37 52.74, -17 00 48.1,   16.702,   n.a.,  48.9767477351971, -0.5857977,    0.0000,/*,    0.0008,  233.2477,   0.0068289,  111.41712,  -8.244632,        n.a.     n.a.
 1786-Jul-01 00:00, , , 16 38 09.23, -17 03 44.4,   16.701,   n.a.,  48.9665964087161, -0.5859714,    0.0000,/*,    0.0008,  233.2721,   0.0068312,  111.42546,  -8.245909,        n.a.     n.a.
 1786-Aug-01 00:00, , , 16 38 26.29, -17 06 46.6,   16.700,   n.a.,  48.9561032425816, -0.5861949,    0.0000,/*,    0.0008,  233.3021,   0.0068337,  111.43387,  -8.247798,        n.a.     n.a.
 1786-Sep-01 00:00, , , 16 38 43.37, -17 09 48.8,   16.699,   n.a.,  48.9456058721048, -0.5864257,    0.0000,/*,    0.0008,  233.3256,   0.0068361,  111.44255,  -8.249891,        n.a.     n.a.
 1786-Oct-01 00:00, , , 16 38 59.91, -17 12 45.1,   16.698,   n.a.,  48.9354437429771, -0.5865740,    0.0000,/*,    0.0008,  233.3412,   0.0068384,  111.45118,  -8.250930,        n.a.     n.a.
 1786-Nov-01 00:00, , , 16 39 17.01, -17 15 47.2,   16.697,   n.a.,  48.9249408219602, -0.5866616,    0.0000,/*,    0.0008,  233.3585,   0.0068408,  111.45990,  -8.251027,        n.a.     n.a.
 1786-Dec-01 00:00, , , 16 39 33.58, -17 18 43.5,   16.696,   n.a.,  48.9147758191651, -0.5866764,    0.0000,/*,    0.0008,  233.3778,   0.0068432,  111.46802,  -8.250061,        n.a.     n.a.
 1787-Jan-01 00:00, , , 16 39 50.71, -17 21 45.6,   16.695,   n.a.,  48.9042722644121, -0.5866387,    0.0000,/*,    0.0008,  233.4088,   0.0068459,  111.47573,  -8.248120,        n.a.     n.a.
 1787-Feb-01 00:00, , , 16 40 07.86, -17 24 47.7,   16.694,   n.a.,  48.8937689769845, -0.5866624,    0.0000,/*,    0.0008,  233.4563,   0.0068487,  111.48258,  -8.246827,        n.a.     n.a.
 1787-Mar-01 00:00, , , 16 40 23.36, -17 27 32.2,   16.693,   n.a.,  48.8842811927391, -0.5867513,    0.0000,/*,    0.0008,  233.5050,   0.0068513,  111.48848,  -8.246556,        n.a.     n.a.
 1787-Apr-01 00:00, , , 16 40 40.54, -17 30 34.3,   16.692,   n.a.,  48.8737748025163, -0.5868896,    0.0000,/*,    0.0008,  233.5601,   0.0068542,  111.49497,  -8.246819,        n.a.     n.a.
 1787-May-01 00:00, , , 16 40 57.19, -17 33 30.5,   16.692,   n.a.,  48.8636045387440, -0.5870669,    0.0000,/*,    0.0008,  233.6113,   0.0068569,  111.50136,  -8.247741,        n.a.     n.a.
 1787-Jun-01 00:00, , , 16 41 14.40, -17 36 32.6,   16.691,   n.a.,  48.8530922432776, -0.5872150,    0.0000,/*,    0.0008,  233.6558,   0.0068596,  111.50828,  -8.248307,        n.a.     n.a.
 1787-Jul-01 00:00, , , 16 41 31.07, -17 39 28.8,   16.690,   n.a.,  48.8429172706933, -0.5872766,    0.0000,/*,    0.0008,  233.6977,   0.0068623,  111.51493,  -8.247682,        n.a.     n.a.
 1787-Aug-01 00:00, , , 16 41 48.32, -17 42 30.8,   16.689,   n.a.,  48.8324022585676, -0.5873161,    0.0000,/*,    0.0008,  233.7469,   0.0068651,  111.52141,  -8.246598,        n.a.     n.a.
 1787-Sep-01 00:00, , , 16 42 05.58, -17 45 32.8,   16.688,   n.a.,  48.8218867033277, -0.5873402,    0.0000,/*,    0.0008,  233.8021,   0.0068681,  111.52751,  -8.245198,        n.a.     n.a.
 1787-Oct-01 00:00, , , 16 42 22.30, -17 48 29.0,   16.687,   n.a.,  48.8117099647087, -0.5873751,    0.0000,/*,    0.0008,  233.8653,   0.0068710,  111.53292,  -8.243868,        n.a.     n.a.
 1787-Nov-01 00:00, , , 16 42 39.60, -17 51 31.0,   16.686,   n.a.,  48.8011927380328, -0.5874750,    0.0000,/*,    0.0008,  233.9350,   0.0068741,  111.53828,  -8.243357,        n.a.     n.a.
 1787-Dec-01 00:00, , , 16 42 56.35, -17 54 27.1,   16.685,   n.a.,  48.7910129473007, -0.5875749,    0.0000,/*,    0.0008,  233.9995,   0.0068771,  111.54354,  -8.242956,        n.a.     n.a.
 1788-Jan-01 00:00, , , 16 43 13.68, -17 57 29.1,   16.684,   n.a.,  48.7804923716306, -0.5876454,    0.0000,/*,    0.0008,  234.0677,   0.0068801,  111.54880,  -8.242042,        n.a.     n.a.
 1788-Feb-01 00:00, , , 16 43 31.03, -18 00 31.0,   16.683,   n.a.,  48.7699705890214, -0.5877026,    0.0000,/*,    0.0008,  234.1379,   0.0068833,  111.55384,  -8.240907,        n.a.     n.a.
 1788-Mar-01 00:00, , , 16 43 47.28, -18 03 21.2,   16.682,   n.a.,  48.7601269529730, -0.5877259,    0.0000,/*,    0.0008,  234.2079,   0.0068862,  111.55824,  -8.239345,        n.a.     n.a.
 1788-Apr-01 00:00, , , 16 44 04.66, -18 06 23.2,   16.681,   n.a.,  48.7496040398712, -0.5877699,    0.0000,/*,    0.0008,  234.2968,   0.0068896,  111.56223,  -8.237744,        n.a.     n.a.
 1788-May-01 00:00, , , 16 44 21.50, -18 09 19.2,   16.681,   n.a.,  48.7394190610277, -0.5878976,    0.0000,/*,    0.0008,  234.3915,   0.0068929,  111.56572,  -8.237305,        n.a.     n.a.
 1788-Jun-01 00:00, , , 16 44 38.92, -18 12 21.1,   16.680,   n.a.,  48.7288916177708, -0.5880930,    0.0000,/*,    0.0008,  234.4907,   0.0068963,  111.56931,  -8.237755,        n.a.     n.a.
 1788-Jul-01 00:00, , , 16 44 55.80, -18 15 17.1,   16.679,   n.a.,  48.7187000464559, -0.5883329,    0.0000,/*,    0.0008,  234.5868,   0.0068996,  111.57283,  -8.238925,        n.a.     n.a.
 1788-Aug-01 00:00, , , 16 45 13.26, -18 18 19.0,   16.678,   n.a.,  48.7081641749328, -0.5885877,    0.0000,/*,    0.0008,  234.6774,   0.0069028,  111.57686,  -8.240367,        n.a.     n.a.
 1788-Sep-01 00:00, , , 16 45 30.73, -18 21 20.9,   16.677,   n.a.,  48.6976243298324, -0.5887644,    0.0000,/*,    0.0008,  234.7603,   0.0069060,  111.58114,  -8.240786,        n.a.     n.a.
 1788-Oct-01 00:00, , , 16 45 47.66, -18 24 16.9,   16.676,   n.a.,  48.6874220555362, -0.5888826,    0.0000,/*,    0.0008,  234.8454,   0.0069092,  111.58494,  -8.240357,        n.a.     n.a.
 1788-Nov-01 00:00, , , 16 46 05.18, -18 27 18.7,   16.675,   n.a.,  48.6768778020323, -0.5889786,    0.0000,/*,    0.0008,  234.9398,   0.0069126,  111.58843,  -8.239445,        n.a.     n.a.
 1788-Dec-01 00:00, , , 16 46 22.14, -18 30 14.6,   16.674,   n.a.,  48.6666721069325, -0.5890700,    0.0000,/*,    0.0008,  235.0421,   0.0069161,  111.59122,  -8.238381,        n.a.     n.a.
 1789-Jan-01 00:00, , , 16 46 39.70, -18 33 16.4,   16.673,   n.a.,  48.6561238856553, -0.5892552,    0.0000,/*,    0.0008,  235.1619,   0.0069197,  111.59348,  -8.238394,        n.a.     n.a.
 1789-Feb-01 00:00, , , 16 46 57.27, -18 36 18.2,   16.672,   n.a.,  48.6455715093740, -0.5895257,    0.0000,/*,    0.0008,  235.2835,   0.0069234,  111.59567,  -8.239616,        n.a.     n.a.
 1789-Mar-01 00:00, , , 16 47 13.16, -18 39 02.4,   16.671,   n.a.,  48.6360359401491, -0.5897885,    0.0000,/*,    0.0008,  235.3910,   0.0069266,  111.59777,  -8.241022,        n.a.     n.a.
 1789-Apr-01 00:00, , , 16 47 30.77, -18 42 04.1,   16.670,   n.a.,  48.6254735006845, -0.5901076,    0.0000,/*,    0.0008,  235.5093,   0.0069302,  111.60012,  -8.242998,        n.a.     n.a.
 1789-May-01 00:00, , , 16 47 47.83, -18 45 00.0,   16.669,   n.a.,  48.6152464449567, -0.5903979,    0.0000,/*,    0.0008,  235.6198,   0.0069336,  111.60251,  -8.244699,        n.a.     n.a.
 1789-Jun-01 00:00, , , 16 48 05.48, -18 48 01.7,   16.668,   n.a.,  48.6046736193946, -0.5906553,    0.0000,/*,    0.0008,  235.7371,   0.0069372,  111.60478,  -8.245799,        n.a.     n.a.
 1789-Jul-01 00:00, , , 16 48 22.58, -18 50 57.5,   16.668,   n.a.,  48.5944372080958, -0.5909439,    0.0000,/*,    0.0008,  235.8597,   0.0069408,  111.60657,  -8.247304,        n.a.     n.a.
 1789-Aug-01 00:00, , , 16 48 40.27, -18 53 59.2,   16.667,   n.a.,  48.5838538777500, -0.5912926,    0.0000,/*,    0.0008,  235.9900,   0.0069445,  111.60827,  -8.249536,        n.a.     n.a.
 1789-Sep-01 00:00, , , 16 48 57.98, -18 57 00.8,   16.666,   n.a.,  48.5732640174980, -0.5916757,    0.0000,/*,    0.0008,  236.1221,   0.0069482,  111.60994,  -8.252238,        n.a.     n.a.
 1789-Oct-01 00:00, , , 16 49 15.14, -18 59 56.6,   16.665,   n.a.,  48.5630087444689, -0.5920938,    0.0000,/*,    0.0008,  236.2472,   0.0069517,  111.61170,  -8.255576,        n.a.     n.a.
 1789-Nov-01 00:00, , , 16 49 32.90, -19 02 58.2,   16.664,   n.a.,  48.5524041668505, -0.5924972,    0.0000,/*,    0.0008,  236.3684,   0.0069553,  111.61381,  -8.258727,        n.a.     n.a.
 1789-Dec-01 00:00, , , 16 49 50.09, -19 05 53.9,   16.663,   n.a.,  48.5421354378973, -0.5928218,    0.0000,/*,    0.0008,  236.4862,   0.0069588,  111.61572,  -8.260820,        n.a.     n.a.
 1790-Jan-01 00:00, , , 16 50 07.89, -19 08 55.5,   16.662,   n.a.,  48.5315186123773, -0.5931463,    0.0000,/*,    0.0008,  236.6143,   0.0069625,  111.61729,  -8.262739,        n.a.     n.a.
 1790-Feb-01 00:00, , , 16 50 25.70, -19 11 57.0,   16.661,   n.a.,  48.5208959808304, -0.5934748,    0.0000,/*,    0.0008,  236.7513,   0.0069663,  111.61839,  -8.264588,        n.a.     n.a.
 1790-Mar-01 00:00, , , 16 50 41.81, -19 14 41.0,   16.660,   n.a.,  48.5112960098904, -0.5938236,    0.0000,/*,    0.0008,  236.8881,   0.0069698,  111.61881,  -8.266823,        n.a.     n.a.
 1790-Apr-01 00:00, , , 16 50 59.66, -19 17 42.5,   16.659,   n.a.,  48.5006597694987, -0.5943333,    0.0000,/*,    0.0008,  237.0454,   0.0069738,  111.61912,  -8.270990,        n.a.     n.a.
 1790-May-01 00:00, , , 16 51 16.96, -19 20 38.1,   16.658,   n.a.,  48.4903572121571, -0.5948973,    0.0000,/*,    0.0008,  237.1927,   0.0069775,  111.61972,  -8.276108,        n.a.     n.a.
 1790-Jun-01 00:00, , , 16 51 34.86, -19 23 39.6,   16.657,   n.a.,  48.4797007978809, -0.5955031,    0.0000,/*,    0.0008,  237.3398,   0.0069813,  111.62062,  -8.281793,        n.a.     n.a.
 1790-Jul-01 00:00, , , 16 51 52.20, -19 26 35.1,   16.656,   n.a.,  48.4693777078094, -0.5960865,    0.0000,/*,    0.0008,  237.4729,   0.0069848,  111.62190,  -8.287381,        n.a.     n.a.
 1790-Aug-01 00:00, , , 16 52 10.14, -19 29 36.5,   16.655,   n.a.,  48.4587004228573, -0.5966214,    0.0000,/*,    0.0008,  237.6038,   0.0069884,  111.62342,  -8.292271,        n.a.     n.a.
 1790-Sep-01 00:00, , , 16 52 28.10, -19 32 37.9,   16.654,   n.a.,  48.4480140799820, -0.5971186,    0.0000,/*,    0.0008,  237.7417,   0.0069922,  111.62457,  -8.296521,        n.a.     n.a.
 1790-Oct-01 00:00, , , 16 52 45.50, -19 35 33.4,   16.654,   n.a.,  48.4376638031077, -0.5976208,    0.0000,/*,    0.0008,  237.8811,   0.0069958,  111.62539,  -8.300851,        n.a.     n.a.
 1790-Nov-01 00:00, , , 16 53 03.50, -19 38 34.7,   16.653,   n.a.,  48.4269591153042, -0.5981670,    0.0000,/*,    0.0008,  238.0300,   0.0069997,  111.62601,  -8.305646,        n.a.     n.a.
 1790-Dec-01 00:00, , , 16 53 20.95, -19 41 30.2,   16.652,   n.a.,  48.4165899502932, -0.5987619,    0.0000,/*,    0.0008,  238.1800,   0.0070034,  111.62640,  -8.311150,        n.a.     n.a.
 1791-Jan-01 00:00, , , 16 53 38.99, -19 44 31.5,   16.651,   n.a.,  48.4058638040394, -0.5994223,    0.0000,/*,    0.0008,  238.3302,   0.0070072,  111.62701,  -8.317554,        n.a.     n.a.
 1791-Feb-01 00:00, , , 16 53 57.06, -19 47 32.7,   16.650,   n.a.,  48.3951259529373, -0.6000589,    0.0000,/*,    0.0008,  238.4746,   0.0070110,  111.62782,  -8.323694,        n.a.     n.a.
 1791-Mar-01 00:00, , , 16 54 13.40, -19 50 16.4,   16.649,   n.a.,  48.3854175327958, -0.6006335,    0.0000,/*,    0.0008,  238.6072,   0.0070144,  111.62842,  -8.329200,        n.a.     n.a.
 1791-Apr-01 00:00, , , 16 54 31.51, -19 53 17.6,   16.648,   n.a.,  48.3746580897014, -0.6012679,    0.0000,/*,    0.0008,  238.7549,   0.0070182,  111.62899,  -8.335256,        n.a.     n.a.
 1791-May-01 00:00, , , 16 54 49.05, -19 56 12.9,   16.647,   n.a.,  48.3642349257682, -0.6018830,    0.0000,/*,    0.0008,  238.9032,   0.0070219,  111.62930,  -8.341054,        n.a.     n.a.
 1791-Jun-01 00:00, , , 16 55 07.21, -19 59 14.0,   16.646,   n.a.,  48.3534524827385, -0.6026050,    0.0000,/*,    0.0008,  239.0654,   0.0070259,  111.62931,  -8.348149,        n.a.     n.a.
 1791-Jul-01 00:00, , , 16 55 24.80, -20 02 09.3,   16.645,   n.a.,  48.3430048096821, -0.6033814,    0.0000,/*,    0.0008,  239.2195,   0.0070296,  111.62954,  -8.356158,        n.a.     n.a.
 1791-Aug-01 00:00, , , 16 55 42.99, -20 05 10.3,   16.644,   n.a.,  48.3321945135810, -0.6042013,    0.0000,/*,    0.0008,  239.3708,   0.0070334,  111.63017,  -8.364786,        n.a.     n.a.
 1791-Sep-01 00:00, , , 16 56 01.21, -20 08 11.4,   16.643,   n.a.,  48.3213693947206, -0.6050323,    0.0000,/*,    0.0008,  239.5139,   0.0070370,  111.63117,  -8.373678,        n.a.     n.a.
 1791-Oct-01 00:00, , , 16 56 18.87, -20 11 06.5,   16.642,   n.a.,  48.3108797117272, -0.6057810,    0.0000,/*,    0.0008,  239.6423,   0.0070405,  111.63248,  -8.381626,        n.a.     n.a.
 1791-Nov-01 00:00, , , 16 56 37.13, -20 14 07.5,   16.641,   n.a.,  48.3000275850601, -0.6064665,    0.0000,/*,    0.0008,  239.7754,   0.0070441,  111.63369,  -8.388572,        n.a.     n.a.
 1791-Dec-01 00:00, , , 16 56 54.82, -20 17 02.6,   16.640,   n.a.,  48.2895139364716, -0.6071281,    0.0000,/*,    0.0008,  239.9131,   0.0070477,  111.63440,  -8.395143,        n.a.     n.a.
 1792-Jan-01 00:00, , , 16 57 13.12, -20 20 03.5,   16.639,   n.a.,  48.2786375637560, -0.6078428,    0.0000,/*,    0.0008,  240.0636,   0.0070516,  111.63473,  -8.402257,        n.a.     n.a.
 1792-Feb-01 00:00, , , 16 57 31.45, -20 23 04.4,   16.638,   n.a.,  48.2677479311753, -0.6086227,    0.0000,/*,    0.0008,  240.2236,   0.0070555,  111.63471,  -8.410160,        n.a.     n.a.
 1792-Mar-01 00:00, , , 16 57 48.62, -20 25 53.5,   16.637,   n.a.,  48.2575472688278, -0.6094558,    0.0000,/*,    0.0008,  240.3735,   0.0070591,  111.63476,  -8.419012,        n.a.     n.a.
 1792-Apr-01 00:00, , , 16 58 06.99, -20 28 54.3,   16.636,   n.a.,  48.2466272180520, -0.6103858,    0.0000,/*,    0.0008,  240.5235,   0.0070628,  111.63529,  -8.429166,        n.a.     n.a.
 1792-May-01 00:00, , , 16 58 24.79, -20 31 49.3,   16.635,   n.a.,  48.2360437495601, -0.6112689,    0.0000,/*,    0.0008,  240.6622,   0.0070664,  111.63608,  -8.438831,        n.a.     n.a.
